name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,occurrenceRemarks,sex,lifeStage,continent,institutionKey,collectionKey,acceptedNameUsage,institutionID,locality,language,type,preparations,ownerInstitutionCode,datasetID,collectionID,networkKeys,individualCount,elevation,elevationAccuracy,associatedOccurrences,dynamicProperties,county,identificationVerificationStatus,eventRemarks,locationAccordingTo,identificationRemarks,georeferencedDate,higherGeography,nomenclaturalCode,georeferencedBy,georeferenceProtocol,georeferenceVerificationStatus,endDayOfYear,verbatimCoordinateSystem,otherCatalogNumbers,organismID,previousIdentifications,identificationQualifier,samplingProtocol,accessRights,higherClassification,georeferenceSources,establishmentMeans,vernacularName,startDayOfYear,locationRemarks,earliestEpochOrLowestSeries,fieldNumber,recordNumber,identificationReferences,disposition,http://unknown.org/recordId,rights,georeferenceRemarks,bibliographicCitation,associatedSequences,fieldNotes,municipality,taxonRemarks,higherGeographyID,projectId,coordinatePrecision,earliestAgeOrLowestStage,namePublishedInYear,associatedReferences,taxonConceptID,verbatimTaxonRank,bed,formation,member,lithostratigraphicTerms,latestAgeOrHighestStage,locationID,depth,depthAccuracy,nameAccordingTo,parentNameUsage
"Mustela nigripes (Audubon & Bachman, 1851)",-104.938736,39.976861,cdround,gbif,2397589561,"Mustela nigripes (Audubon & Bachman, 1851)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:46:36.415+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,2019-08-27T16:11:41,28030,Colorado,2019,8,27,2019-08-27,2021-11-02T23:30:27.000+00:00,2021-12-08T05:46:36.415+00:00,https://www.inaturalist.org/observations/31615807,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Zach Schiff,31615807,zachs,Coordinate uncertainty increased to 28030m to protect threatened taxon,2019/08/27 7:00 AM MDT,iNaturalist research-grade observations,Observations,"Colorado, US",2397589561,https://www.inaturalist.org/observations/31615807,41809,31615807,Zach Schiff,iNaturalist,13:00:00Z,Zach Schiff,68536938,first year kit captured during annual U.S. Fish and Wildlife Service black footed ferret surveys to assess populations and vaccinate against disease.,FEMALE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-104.951581,39.893326,cdround,gbif,2397590046,"Mustela nigripes (Audubon & Bachman, 1851)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:58:58.172+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,2019-08-27T16:11:41,28030,Colorado,2019,8,27,2019-08-27,2021-11-02T23:30:21.000+00:00,2021-12-08T04:58:58.172+00:00,https://www.inaturalist.org/observations/31615808,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Zach Schiff,31615808,zachs,Coordinate uncertainty increased to 28030m to protect threatened taxon,2019/08/27 7:12 AM MDT,iNaturalist research-grade observations,Observations,"Colorado, US",2397590046,https://www.inaturalist.org/observations/31615808,41809,31615808,Zach Schiff,iNaturalist,13:12:00Z,Zach Schiff,68536939,first year kit captured during annual U.S. Fish and Wildlife Service black footed ferret surveys to assess populations and vaccinate against disease.,NA,Juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-104.895424,39.924944000000004,cdround,gbif,2397593841,"Mustela nigripes (Audubon & Bachman, 1851)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:58:44.848+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,2019-08-28T14:14:33,28030,Colorado,2019,8,28,2019-08-28,2021-11-02T23:29:56.000+00:00,2021-12-08T04:58:44.848+00:00,https://www.inaturalist.org/observations/31668817,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Zach Schiff,31668817,zachs,Coordinate uncertainty increased to 28030m to protect threatened taxon,2019/08/28 5:48 AM MDT,iNaturalist research-grade observations,Observations,"Colorado, US",2397593841,https://www.inaturalist.org/observations/31668817,41809,31668817,Zach Schiff,iNaturalist,11:48:00Z,Zach Schiff,68649682,Captured during annual U.S. Fish and Wildlife Service black footed ferret surveys to assess populations and vaccinate against disease.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-104.944865,39.873527,cdround,gbif,2397605138,"Mustela nigripes (Audubon & Bachman, 1851)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:48:42.750+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,2019-08-28T14:14:32,28030,Colorado,2019,8,28,2019-08-28,2021-11-02T23:30:02.000+00:00,2021-12-08T05:48:42.750+00:00,https://www.inaturalist.org/observations/31668816,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Zach Schiff,31668816,zachs,Coordinate uncertainty increased to 28030m to protect threatened taxon,2019/08/28 4:34 AM MDT,iNaturalist research-grade observations,Observations,"Colorado, US",2397605138,https://www.inaturalist.org/observations/31668816,41809,31668816,Zach Schiff,iNaturalist,10:34:00Z,Zach Schiff,68649679,Captured during annual U.S. Fish and Wildlife Service black footed ferret surveys to assess populations and vaccinate against disease.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-104.825252,39.813685,cdround,gbif,2397606721,"Mustela nigripes (Audubon & Bachman, 1851)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:58:39.926+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,2019-08-28T14:14:33,28030,Colorado,2019,8,28,2019-08-28,2021-11-02T23:29:49.000+00:00,2021-12-08T04:58:39.926+00:00,https://www.inaturalist.org/observations/31668818,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Zach Schiff,31668818,zachs,Coordinate uncertainty increased to 28030m to protect threatened taxon,2019/08/28 5:48 AM MDT,iNaturalist research-grade observations,Observations,"Colorado, US",2397606721,https://www.inaturalist.org/observations/31668818,41809,31668818,Zach Schiff,iNaturalist,11:48:00Z,Zach Schiff,68649683,Captured during annual U.S. Fish and Wildlife Service black footed ferret surveys to assess populations and vaccinate against disease.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-104.861904,39.809976,cdround,gbif,2397607604,"Mustela nigripes (Audubon & Bachman, 1851)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:58:40.186+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,2019-08-28T14:14:35,28030,Colorado,2019,8,28,2019-08-28,2021-11-02T23:29:33.000+00:00,2021-12-08T04:58:40.186+00:00,https://www.inaturalist.org/observations/31668822,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Zach Schiff,31668822,zachs,Coordinate uncertainty increased to 28030m to protect threatened taxon,2019/08/28 6:43 AM MDT,iNaturalist research-grade observations,Observations,"Colorado, US",2397607604,https://www.inaturalist.org/observations/31668822,41809,31668822,Zach Schiff,iNaturalist,12:43:00Z,Zach Schiff,68649687,Captured during annual U.S. Fish and Wildlife Service black footed ferret surveys to assess populations and vaccinate against disease.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-104.959782,39.91994,cdround,gbif,2397608321,"Mustela nigripes (Audubon & Bachman, 1851)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:58:43.361+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,2019-08-28T14:14:34,28030,Colorado,2019,8,28,2019-08-28,2021-11-02T23:29:41.000+00:00,2021-12-08T04:58:43.361+00:00,https://www.inaturalist.org/observations/31668820,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Zach Schiff,31668820,zachs,Coordinate uncertainty increased to 28030m to protect threatened taxon,2019/08/28 5:49 AM MDT,iNaturalist research-grade observations,Observations,"Colorado, US",2397608321,https://www.inaturalist.org/observations/31668820,41809,31668820,Zach Schiff,iNaturalist,11:49:00Z,Zach Schiff,68649685,Captured during annual U.S. Fish and Wildlife Service black footed ferret surveys to assess populations and vaccinate against disease.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-104.517961,35.902361,cdround,gbif,2429403760,"Mustela nigripes (Audubon & Bachman, 1851)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:59:15.602+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,2019-10-06T15:16:45,28620,New Mexico,2019,9,20,2019-09-20,2021-09-26T06:43:22.000+00:00,2021-12-08T04:59:15.602+00:00,https://www.inaturalist.org/observations/33953065,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,James N. Stuart,33953065,jnstuart,Coordinate uncertainty increased to 28620m to protect threatened taxon,2019/09/20 4:11 PM MDT,iNaturalist research-grade observations,Observations,"New Mexico, US",2429403760,https://www.inaturalist.org/observations/33953065,41809,33953065,James N. Stuart,iNaturalist,22:11:00Z,James N. Stuart,73554990,"Newly-released juvenile at prairie dog town on private land, general vicinity of Wagon Mound, Mora County, New Mexico. This is a fairly new reintroduction site.",NA,Juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-113.228519,35.433253,cdround,gbif,1883965906,"Mustela nigripes (Audubon & Bachman, 1851)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:48:12.374+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,2018-07-26T16:35:40,28677,Arizona,2018,3,31,2018-03-31,2021-11-02T23:33:32.000+00:00,2021-12-08T05:48:12.374+00:00,https://www.inaturalist.org/observations/14753642,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,dstana,14753642,dstana,Coordinate uncertainty increased to 28677m to protect threatened taxon,2018-03-31 4:24:57 AM MST,iNaturalist research-grade observations,Observations,"Mohave County, US-AZ, US",1883965906,https://www.inaturalist.org/observations/14753642,41809,14753642,dstana,iNaturalist,10:24:57Z,dstana,31969099,These two were trapped during a survey with Arizona Game & Fish.,FEMALE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-104.862294,39.813454,cdround,gbif,1898833804,"Mustela nigripes (Audubon & Bachman, 1851)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:48:09.534+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,2018-08-22T20:15:01,28030,Colorado,2018,8,21,2018-08-21,2021-11-02T23:33:18.000+00:00,2021-12-08T05:48:09.534+00:00,https://www.inaturalist.org/observations/15792141,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Zach Schiff,15792141,zachs,Coordinate uncertainty increased to 28030m at the request of the observer,2018/08/21 10:30 PM,iNaturalist research-grade observations,Observations,"Colorado, US",1898833804,https://www.inaturalist.org/observations/15792141,41809,15792141,Zach Schiff,iNaturalist,04:30:00Z,Zach Schiff,34005917,second year adult captured during annual U.S. Fish and Wildlife Service black footed ferret surveys to assess populations and vaccinate against disease.,FEMALE,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-104.876817,39.941732,cdround,gbif,1898833814,"Mustela nigripes (Audubon & Bachman, 1851)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:43:47.905+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,2018-08-22T20:15:01,28030,Colorado,2018,8,21,2018-08-21,2021-11-02T23:33:10.000+00:00,2021-12-08T05:43:47.905+00:00,https://www.inaturalist.org/observations/15792142,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Zach Schiff,15792142,zachs,Coordinate uncertainty increased to 28030m to protect threatened taxon,2018/08/21 11:46 PM MDT,iNaturalist research-grade observations,Observations,"Colorado, US",1898833814,https://www.inaturalist.org/observations/15792142,41809,15792142,Zach Schiff,iNaturalist,05:46:00Z,Zach Schiff,34005918,second year adult captured during annual U.S. Fish and Wildlife Service black footed ferret surveys to assess populations and vaccinate against disease.,FEMALE,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-104.888202,39.864565,cdround,gbif,1898833874,"Mustela nigripes (Audubon & Bachman, 1851)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:46:56.925+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,2018-08-22T20:15:00,28030,Colorado,2018,8,22,2018-08-22,2021-11-02T23:33:25.000+00:00,2021-12-08T05:46:56.925+00:00,https://www.inaturalist.org/observations/15792139,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Zach Schiff,15792139,zachs,Coordinate uncertainty increased to 28030m at the request of the observer,2018/08/22 6:00 AM,iNaturalist research-grade observations,Observations,"Colorado, US",1898833874,https://www.inaturalist.org/observations/15792139,41809,15792139,Zach Schiff,iNaturalist,12:00:00Z,Zach Schiff,34005915,first year kit captured during annual U.S. Fish and Wildlife Service black footed ferret surveys to assess populations and vaccinate against disease.,FEMALE,Juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-104.842563,39.937494,cdround,gbif,1898841167,"Mustela nigripes (Audubon & Bachman, 1851)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:58:06.702+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,2018-08-24T00:33:18,28030,Colorado,2018,8,23,2018-08-23,2021-11-02T23:32:58.000+00:00,2021-12-08T04:58:06.702+00:00,https://www.inaturalist.org/observations/15829439,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Zach Schiff,15829439,zachs,Coordinate uncertainty increased to 28030m at the request of the observer,2018/08/23 12:30 AM MDT,iNaturalist research-grade observations,Observations,"Colorado, US",1898841167,https://www.inaturalist.org/observations/15829439,41809,15829439,Zach Schiff,iNaturalist,06:30:00Z,Zach Schiff,34079203,"Annual U.S. Fish and Wildlife Service black footed ferret surveys. This years wild-born kits are captured in order to implant an I.D. chip and vaccinate against diseases such as plague, distemper, and rabies. They are released back into the burrow they were captured in.",FEMALE,Juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
